10;2;6;199969643
10;3;6;1195690522
10;4;6;901072633
10;5;6;627321889
10;6;6;401088780
10;7;6;251482635
10;8;6;171060310
10;9;6;124009648
11;2;6;514564687
11;3;6;2732169034
11;4;6;2121427571
11;5;6;1567654057
11;6;6;901859314
11;7;6;609728560
11;8;6;402504935
11;9;6;268203067
12;2;6;1116945123
