8;2;7;44171481
8;3;7;695200653
8;4;7;616549376
8;5;7;377164693
8;6;7;210282751
8;7;7;145044079
8;8;7;88432338
8;9;7;53644826
9;2;7;214166270
9;3;7;2929475336
9;4;7;2362038983
9;5;7;1332672849
9;6;7;764725975
9;7;7;439509232
9;8;7;262579892
9;9;7;183702370
