10;2;4;53567890
10;3;4;453117056
10;4;4;626279484
10;5;4;471249786
10;6;4;364640504
10;7;4;264811929
10;8;4;192623360
10;9;4;149977641
11;2;4;114973760
11;3;4;1381339115
11;4;4;1968261635
11;5;4;1688997839
11;6;4;1191310141
11;7;4;806443642
11;8;4;503203639
11;9;4;372378202
12;2;4;227110808
12;3;4;3262666716
